,Activity Type,Date,Title,Distance,Calories,Time taken,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Best Lap Time,Number of Laps,Time,Temp,Shoes
612,Running,2020-04-09,Cherry Hill Running,3.3,306,25.317,144,158,172,180,7.683,6.417,100,107,1.22,2.227,4,18:01:00,23.27,Brooks Ghost 14
613,Running,2020-04-10,Cherry Hill Running,3.01,284,23.233,143,152,170,180,7.733,5.833,112,118,1.23,0.048,4,16:56:00,17.2,Asics Magic Speed
614,Running,2020-04-12,Cherry Hill Running,6.01,608,46.517,152,170,168,174,7.75,6.8,191,186,1.24,0.043,7,11:02:00,20.78,Adidas Ultra Boost 20
615,Running,2020-04-14,Cherry Hill Running,5.09,489,36.767,155,173,170,178,7.233,5.217,135,139,1.32,0.513,6,17:22:00,18.95,Brooks Ghost 14
616,Running,2020-04-15,Cherry Hill Running,3.04,289,22.983,144,168,170,176,7.55,6.667,97,103,1.26,0.33,4,14:58:00,20.35,Asics Magic Speed
617,Running,2020-04-16,Cherry Hill Running,4.33,377,30.733,141,151,172,188,7.1,5.433,146,150,1.31,2.095,5,17:34:00,24.03,Adidas Ultra Boost 20
618,Running,2020-04-17,Cherry Hill Running,3.02,294,22.267,145,157,172,178,7.383,6.417,113,106,1.27,0.115,4,17:20:00,21.25,Brooks Ghost 14
619,Running,2020-04-19,Cherry Hill Running,3.19,317,24.5,143,152,170,176,7.7,6.483,93,98,1.23,1.487,4,16:48:00,18.21,Brooks Ghost 14
620,Running,2020-04-20,Cherry Hill Running,6,614,44.7,151,166,170,176,7.45,6.667,214,208,1.27,0.03,7,17:46:00,18.28,Adidas Ultra Boost 20
621,Running,2020-04-21,Cherry Hill Running,4.12,391,31.417,142,161,170,176,7.617,6.117,171,177,1.24,0.92,5,17:10:00,17.44,Asics Magic Speed
622,Running,2020-04-23,Cherry Hill Running,4,372,30.367,139,160,168,176,7.6,6.75,118,124,1.26,7.388,4,16:38:00,22.03,Asics Magic Speed
623,Running,2020-04-25,Cherry Hill Running,7,718,52.867,154,181,170,178,7.55,4.967,269,261,1.26,0.045,8,17:25:00,21.97,Asics Magic Speed
624,Running,2020-04-27,Cherry Hill Running,5.01,414,36.533,136,166,170,180,7.3,6.5,144,149,1.3,0.135,6,16:43:00,22.35,Brooks Ghost 14
625,Running,2020-04-28,Cherry Hill Running,5,492,37.65,147,160,168,176,7.533,6.8,164,167,1.26,0.03,6,17:03:00,22.87,Adidas Ultra Boost 20
626,Running,2020-04-29,Cherry Hill Running,5.43,523,40.667,146,172,170,176,7.483,6.417,133,136,1.26,3.21,6,16:59:00,21.44,Asics Magic Speed
627,Running,2020-05-01,Cherry Hill Running,5.35,534,39.383,151,169,170,178,7.35,6.633,137,143,1.28,2.568,6,15:03:00,24.74,Brooks Ghost 14
628,Running,2020-05-04,Cherry Hill Running,5.01,516,37.95,152,161,170,178,7.583,6.983,148,152,1.26,0.053,6,16:55:00,15.4,Brooks Ghost 14
629,Running,2020-05-05,Cherry Hill Running,5,471,36.75,146,157,170,178,7.35,6.617,130,133,1.28,0.01,6,17:37:00,22.82,Asics Magic Speed
630,Running,2020-05-07,Cherry Hill Running,5.5,525,38.867,153,173,170,178,7.067,6.517,182,186,1.33,3.512,6,17:00:00,18.59,Asics Magic Speed
631,Running,2020-05-08,Cherry Hill Running,3.1,315,24.533,145,155,174,178,7.917,7.3,76,84,1.17,0.813,4,17:39:00,15.6,Asics Magic Speed
632,Running,2020-05-10,Cherry Hill Running,4,396,30.367,148,159,170,198,7.583,6.85,144,148,1.24,0.03,5,18:25:00,21.16,Adidas Ultra Boost 20
633,Running,2020-05-11,Cherry Hill Running,6.08,629,45.833,155,161,170,178,7.533,6.3,189,195,1.26,0.682,7,17:10:00,12.45,Adidas Ultra Boost 20
634,Running,2020-05-12,Cherry Hill Running,5.01,477,37.75,146,158,170,180,7.533,6.833,142,134,1.25,0.088,6,16:54:00,20.02,Adidas Ultra Boost 20
635,Running,2020-05-14,Cherry Hill Running,6.15,602,47.6,146,166,170,176,7.733,7,208,213,1.23,1.195,7,17:11:00,17.13,Adidas Ultra Boost 20
636,Running,2020-05-15,Cherry Hill Running,2.59,256,20.933,142,158,170,178,8.083,6.9,92,95,1.16,5.27,3,17:06:00,17.37,Asics Magic Speed
637,Running,2020-05-17,Cherry Hill Running,6.22,584,45.8,147,160,168,176,7.367,6.467,191,192,1.29,1.687,7,17:11:00,14.65,Brooks Ghost 14
638,Running,2020-05-18,Cherry Hill Running,3,274,23.917,135,148,172,180,7.967,7.067,87,82,1.18,0.027,4,18:07:00,23.15,Brooks Ghost 14
639,Running,2020-05-19,Cherry Hill Running,6,561,44.05,143,150,172,180,7.333,6.183,189,193,1.27,0.018,7,17:42:00,14.67,Asics Magic Speed
640,Running,2020-05-21,Cherry Hill Running,6,609,45.45,149,161,172,180,7.583,6.4,183,185,1.23,7.483,6,17:19:00,17.61,Adidas Ultra Boost 20
641,Running,2020-05-22,Cherry Hill Running,5.3,498,40.783,140,158,174,180,7.7,6.75,146,150,1.2,2.278,6,17:49:00,14.21,Asics Magic Speed
642,Running,2020-05-23,Cherry Hill Running,3.57,296,25.617,132,142,174,180,7.167,5.55,96,101,1.29,3.358,4,17:03:00,19.54,Brooks Ghost 14
643,Running,2020-05-24,Cherry Hill Running,3.91,375,29.1,142,158,174,180,7.45,6.633,116,122,1.25,6.648,4,15:25:00,19.65,Asics Magic Speed
644,Running,2020-05-25,Cherry Hill Running,6,592,43.333,149,173,174,182,7.217,6.317,178,185,1.28,0.023,7,15:09:00,24.37,Brooks Ghost 14
645,Running,2020-05-26,Cherry Hill Running,6,610,42.367,158,175,174,184,7.067,0.55,180,183,1.31,6.89,6,17:26:00,17.68,Adidas Ultra Boost 20
646,Running,2020-05-27,Cherry Hill Running,5,506,36.417,155,165,176,182,7.283,6.483,133,138,1.26,7.008,5,17:55:00,17.91,Brooks Ghost 14
647,Running,2020-05-29,Ocean City Running,6,466,48.05,126,159,170,180,8,6.4,34,34,1.19,0.032,7,18:32:00,19.04,Brooks Ghost 14
648,Running,2020-05-30,Ocean City Running,6,571,48.067,138,151,170,178,8.017,5.417,49,49,1.18,0.048,7,18:49:00,24.41,Adidas Ultra Boost 20
649,Running,2020-05-31,Cherry Hill Running,4,358,29.033,140,150,172,178,7.267,6.333,108,114,1.29,7.113,4,19:25:00,19.26,Asics Magic Speed
650,Running,2020-06-01,Cherry Hill Running,6,570,42.083,148,177,172,180,7.017,5.933,195,192,1.33,6.378,6,18:10:00,8.51,Asics Magic Speed
651,Running,2020-06-02,Cherry Hill Running,6,558,44.383,140,154,170,180,7.4,4.433,150,155,1.28,0.033,7,17:50:00,4.49,Adidas Ultra Boost 20
652,Running,2020-06-04,Cherry Hill Running,5,458,39.783,142,154,170,178,7.95,6.983,135,131,1.19,0.033,6,18:33:00,4.37,Brooks Ghost 14
653,Running,2020-06-05,Cherry Hill Running,4.77,353,38.867,128,164,170,178,8.15,7.333,75,78,1.17,6.055,5,16:48:00,2.64,Adidas Ultra Boost 20
654,Running,2020-06-06,Cherry Hill Running,5,465,38.25,145,157,172,182,7.65,5.75,134,136,1.22,7.467,5,18:39:00,7.02,Brooks Ghost 14
655,Running,2020-06-07,Cherry Hill Running,5.13,443,38.417,141,163,170,178,7.483,5.1,139,146,1.26,0.988,6,17:46:00,3.91,Adidas Ultra Boost 20
656,Running,2020-06-08,Cherry Hill Running,8.46,763,61.317,147,163,172,178,7.25,6.45,279,283,1.3,3.243,9,18:00:00,10.07,Adidas Ultra Boost 20
657,Running,2020-06-09,Cherry Hill Running,4.16,373,32.133,139,153,170,176,7.717,6.35,102,105,1.23,1.228,5,17:42:00,6.02,Brooks Ghost 14
658,Running,2020-06-10,Cherry Hill Running,5,429,40.617,134,153,168,178,8.117,6.917,109,107,1.17,0.027,6,20:28:00,9.26,Brooks Ghost 14
659,Running,2020-06-11,Cherry Hill Running,7,616,50.9,143,161,172,180,7.267,6.367,220,226,1.29,0.017,8,18:10:00,5.22,Asics Magic Speed
660,Running,2020-06-13,Ocean City Running,5,430,39.75,135,169,172,178,7.95,1.967,39,39,1.17,0.027,6,18:09:00,2.49,Brooks Ghost 14
661,Running,2020-06-14,Ocean City Running,7.75,582,62.417,130,151,170,182,8.05,3.9,57,57,1.17,5.965,8,10:40:00,3.97,Asics Magic Speed
662,Running,2020-06-15,Ocean City Running,4.12,283,33.65,120,136,170,180,8.167,6.567,22,22,1.16,0.932,5,18:07:00,4.85,Brooks Ghost 14
663,Running,2020-06-16,Ocean City Running,6,576,42.55,151,175,172,178,7.083,6.417,49,49,1.32,0.023,7,09:50:00,5.75,Asics Magic Speed
664,Running,2020-06-17,Cherry Hill Running,7.01,625,50.067,146,162,170,178,7.15,5.967,200,207,1.33,0.083,8,18:02:00,5.78,Asics Magic Speed
665,Running,2020-06-18,Cherry Hill Running,5,440,39.783,136,152,170,178,7.95,7.117,169,162,1.18,0.017,6,17:47:00,3.48,Adidas Ultra Boost 20
666,Running,2020-06-20,Chicago Running,4.02,328,34.067,127,152,172,178,8.483,6.817,47,47,1.11,0.17,5,08:58:00,3.59,Brooks Ghost 14
667,Running,2020-06-21,Chicago Running,6,520,41.383,145,157,172,178,6.9,6.117,105,105,1.36,0.01,7,17:40:00,4.35,Asics Magic Speed
668,Running,2020-06-23,Cherry Hill Running,5.14,504,37.783,150,191,170,180,7.35,6.05,138,145,1.28,0.985,6,18:56:00,5.97,Brooks Ghost 14
669,Running,2020-06-24,Cherry Hill Running,6,543,47.117,139,160,172,178,7.85,6.633,205,200,1.2,0.01,7,18:13:00,10.26,Asics Magic Speed
670,Running,2020-06-25,Cherry Hill Running,7,639,50.083,147,162,172,180,7.15,6.233,205,213,1.32,0.047,8,17:47:00,3.56,Brooks Ghost 14
671,Running,2020-06-26,Cherry Hill Running,5,431,39.1,136,154,172,180,7.817,7.083,137,139,1.2,0.018,6,18:22:00,7.44,Adidas Ultra Boost 20
672,Running,2020-06-27,Cherry Hill Running,6.38,584,49.05,141,160,170,178,7.7,4.133,198,204,1.23,2.965,7,17:27:00,4.06,Asics Magic Speed
673,Running,2020-06-28,Cherry Hill Running,5.31,447,44.1,133,152,168,178,8.3,7,221,217,1.15,2.503,6,19:21:00,4.91,Adidas Ultra Boost 20
674,Running,2020-06-29,Cherry Hill Running,7,670,52.75,147,163,170,178,7.533,6.417,233,237,1.25,0.028,8,18:56:00,3.65,Adidas Ultra Boost 20
675,Running,2020-07-01,Cherry Hill Running,5.56,495,39.817,146,167,172,184,7.15,5.95,199,204,1.31,4.26,6,16:29:00,9.12,Adidas Ultra Boost 20
676,Running,2020-07-02,Ocean City Running,4.01,325,32.267,129,141,168,176,8.05,6.95,39,39,1.19,0.058,5,20:21:00,9.64,Brooks Ghost 14
677,Running,2020-07-03,Ocean City Running,5,466,35.2,149,163,172,182,7.033,5.817,44,44,1.32,0.037,6,18:16:00,2.73,Adidas Ultra Boost 20
678,Running,2020-07-04,Ocean City Running,5.52,396,44.817,125,145,172,182,8.117,7.033,19,19,1.16,3.913,6,07:56:00,10.39,Adidas Ultra Boost 20
679,Running,2020-07-05,Ocean City Running,3.11,240,25.067,125,144,170,176,8.067,6.367,23,23,1.17,0.84,4,18:08:00,5.73,Brooks Ghost 14
680,Running,2020-07-06,Ocean City Running,6,542,42.517,146,167,174,182,7.083,4.4,25,25,1.3,0.043,7,09:43:00,5.44,Brooks Ghost 14
681,Running,2020-07-08,Ocean City Running,5,458,35.483,147,172,172,186,7.1,5.3,20,20,1.32,0.03,6,18:13:00,9.42,Brooks Ghost 14
682,Running,2020-07-09,Ocean City Running,5.01,448,35.183,146,159,172,180,7.033,2.067,7,7,1.33,0.057,6,19:02:00,8.99,Asics Magic Speed
683,Running,2020-07-10,Ocean City Running,6.51,539,45.8,140,155,170,176,7.033,5.917,16,16,1.35,3.478,7,17:54:00,4.94,Adidas Ultra Boost 20
684,Running,2020-07-11,Cherry Hill Running,5.19,419,41.583,129,143,170,178,8.017,6.8,76,80,1.18,1.452,6,19:35:00,7.59,Brooks Ghost 14
685,Running,2020-07-12,Cherry Hill Running,7.01,633,52.917,142,157,172,180,7.55,5,215,219,1.24,0.085,8,18:44:00,2.69,Brooks Ghost 14
686,Running,2020-07-13,Cherry Hill Running,5.01,392,40.483,128,151,170,180,8.083,5.817,124,124,1.17,0.068,6,18:57:00,3.12,Brooks Ghost 14
687,Running,2020-07-14,Cherry Hill Running,6.5,587,47.067,144,160,172,182,7.233,6.583,183,187,1.29,3.545,7,17:45:00,4.52,Brooks Ghost 14
688,Running,2020-07-15,Cherry Hill Running,6,530,43.917,141,160,176,182,7.317,6.333,169,173,1.26,0.038,7,09:41:00,4.86,Adidas Ultra Boost 20
689,Treadmill Running,2021-11-25 0:00:00,Haddon Running,3.86,643.897,29.2,106.539,161.467,174.546,164.926,7.566,6.841,69.857,608.606,0.634,7.407,4.427,2021-11-25 9:47:00,17.79,Nike Alphafly Next% 2
690,Treadmill Running,2023-05-17 0:00:00,Annapolis Running,6.72,222.086,45.819,96.714,167.439,194.428,240.411,6.819,6.287,359.987,729.754,1.709,5.506,7.016,2023-05-17 9:19:00,14.58,Hoka Mach 5
691,Cardio,2021-09-17 0:00:00,Baltimore - Running,12.188,416.507,83.338,121.58,172.824,131.894,140.336,6.837,6.632,735.006,907.152,0.111,3.393,12.205,2021-09-17 15:11:00,18.86,Altra Paradigm 6
692,Cardio,2022-07-08 0:00:00,Baltimore - Running,9.832,504.424,68.159,70.16,169.469,114.393,198,6.932,6.584,925.968,523.405,1.187,0.727,10.011,2022-07-08 5:24:00,6.13,Craft Pro Endur Distance
693,Cardio,2021-07-08 0:00:00,Philadelphia Running,8.323,176.381,56.228,160.91,169.637,163.285,168.303,6.756,5.762,486.818,444.574,0.887,0.498,8.513,2021-07-08 11:27:00,9.61,Brooks Ghost 14
694,Cardio,2021-05-15 0:00:00,Denver Running,0.732,435.519,7.185,125.657,158.974,162.287,199.217,9.815,9.488,731.495,930.665,1.009,1.251,1.436,2021-05-15 21:51:00,15.86,Brooks Ghost 14
695,Cardio,2022-02-16 0:00:00,Isla Verde - Running,7.762,636.971,55.141,163.367,166.188,125.025,212.615,7.103,6.729,338.707,136.682,1.497,1.738,8.095,2022-02-16 12:38:00,29.6,Brooks Ghost 14
696,Running,2021-09-19 0:00:00,Jefferson County Running,9.894,769.037,70.09,138.851,167.948,130.43,191.37,7.084,6.659,234.271,6.655,0.74,8.474,10.131,2021-09-19 18:05:00,12.01,Craft Pro Endur Distance
697,Cardio,2021-09-24 0:00:00,Treadmill Running,3.175,546.976,24.089,181.349,161.231,120.193,161.402,7.586,7.054,925.382,505.357,0.571,6.735,3.76,2021-09-24 11:24:00,22.78,Craft Pro Endur Distance
698,Running,2022-07-10 0:00:00,Baltimore - Running,7.648,575.747,54.026,103.533,166.42,191.316,198.068,7.064,6.726,888.415,891.288,1.012,5.436,7.973,2022-07-10 16:34:00,6.6,Nike Pegasus 40
699,Cardio,2022-05-26 0:00:00,Voorhees Running,12.614,868.702,88.767,88.475,170.608,172.57,198.089,7.037,6.782,895.633,548.641,0.903,2.063,12.713,2022-05-26 4:07:00,17.97,Brooks Launch 9/GTS 9
700,Cardio,2022-07-23 0:00:00,Chicago Running,10.94,248.904,74.066,121.591,172.337,160.024,239.071,6.77,6.387,783.81,259.382,1.618,6.63,10.992,2022-07-23 9:14:00,5.82,Brooks Ghost 15
701,Treadmill Running,2022-09-24 0:00:00,Jefferson County Running,3.206,197.114,22.285,61.241,163.377,129.44,168.881,6.951,6.519,149.612,482.329,1.421,0.704,3.706,2022-09-24 16:09:00,19.72,Brooks Ghost 15
702,Cardio,2021-08-01 0:00:00,Fairfax County Running,7.14,545.853,50.474,152.958,165.991,133.376,182.857,7.069,6.812,78.409,599.231,1.514,5.456,7.488,2021-08-01 20:05:00,6.86,Altra Paradigm 6
703,Running,2021-12-06 0:00:00,New Castle Running,17.96,271.264,120.923,96.121,180.619,152.961,205.607,6.733,6.015,885.294,262.25,1.143,4.751,17.599,2021-12-06 9:30:00,28.02,Brooks Launch 9/GTS 9
704,Running,2023-02-21 0:00:00,Rye Running,15.414,372.141,104.556,92.565,176.958,124.706,161.125,6.783,5.968,758.153,91.755,1.398,5.763,15.228,2023-02-21 15:10:00,29.63,Brooks Ghost 15
705,Cardio,2022-12-30 0:00:00,Annapolis Running,8.508,443.644,58.998,139.174,168.248,119.781,133.297,6.934,6.324,62.144,12.869,1.269,3.158,8.751,2022-12-30 8:53:00,30.37,Hoka Mach 5
706,Treadmill Running,2021-03-27 0:00:00,New York Running,10.852,660.47,75.839,129.618,169.75,180.265,219.487,6.989,6.474,721.094,602.66,1.684,6.971,11.006,2021-03-27 21:57:00,17.98,Brooks Ghost 14
707,Cardio,2022-11-04 0:00:00,Exeter Running,14.622,969.407,102.707,164.756,172.408,138.838,161.625,7.024,6.642,492.157,948.568,1.123,1.388,14.624,2022-11-04 10:14:00,22.14,Craft Pro Endur Distance
708,Cardio,2022-06-19 0:00:00,Chicago Running,0.422,39.817,2.849,79.468,160.987,193.947,174.975,6.758,5.994,427.207,759.988,0.342,4.008,1.051,2022-06-19 15:20:00,7.34,Altra Paradigm 6
709,Running,2021-06-25 0:00:00,Santurce - Running,0.737,545.223,7.846,73.091,158.318,192.086,131.684,10.649,9.688,148.711,255.248,1.161,3.225,1.466,2021-06-25 11:16:00,4.59,Brooks Launch 9/GTS 9
710,Treadmill Running,2022-08-17 0:00:00,Richmond Running,15.148,908.955,105.861,181.683,173.403,177.418,186.671,6.989,6.654,37.058,361.922,0.36,7.189,15.105,2022-08-17 14:46:00,6.09,Hoka Mach 5
711,Treadmill Running,2022-05-31 0:00:00,Baltimore - Running,4.616,188.289,31.623,60.703,165.121,130.855,238.952,6.85,6.413,678.781,766.58,1.82,1.082,5.03,2022-05-31 21:07:00,18.92,Nike Alphafly Next% 2
712,Running,2021-04-23 0:00:00,Haverford Running,2.638,780.415,21.852,70.121,159.18,199.373,140.411,8.283,7.315,181.084,358.554,1.681,3.549,3.31,2021-04-23 19:51:00,19.68,Brooks Launch 9/GTS 9
713,Cardio,2021-02-16 0:00:00,West Pennsboro Running,10.595,95.906,70.896,182.846,172.847,201.592,191.517,6.691,6.017,569.056,277.504,0.261,8.164,10.632,2021-02-16 19:04:00,34.08,Adidas Ultra Boost 20
714,Running,2023-06-28 0:00:00,Lancaster Running,0.625,312.135,5.766,62.537,159.589,133.234,168.447,9.224,8.518,400.651,319.699,1.023,6.471,1.306,2023-06-28 18:53:00,5.83,Brooks Ghost 15
715,Cardio,2021-08-30 0:00:00,Wicomico County Running,1.299,81.357,8.927,58.122,161.788,140.562,194.187,6.873,5.985,295.459,863.771,1.449,2.591,1.885,2021-08-30 9:05:00,9.31,Nike Alphafly Next% 2
716,Running,2021-09-08 0:00:00,Richmond Running,16.489,222.355,110.853,59.659,179.15,122.593,146.671,6.723,5.728,984.903,690.117,0.859,3.621,16.204,2021-09-08 16:36:00,23.9,Altra Paradigm 6
717,Treadmill Running,2021-03-06 0:00:00,East Buffalo Running,8.64,380.573,59.514,88.618,168.787,149.123,168.567,6.888,5.962,536.405,956.033,0.921,2.384,8.86,2021-03-06 13:59:00,20.57,Brooks Ghost 14
718,Cardio,2023-04-08 0:00:00,Pennsauken Running,9.874,213.383,66.769,175.67,171.274,149.485,176.58,6.762,5.943,717.636,224.195,0.619,6.987,9.981,2023-04-08 11:22:00,21.4,Nike Pegasus 40
719,Treadmill Running,2023-04-13 0:00:00,Chicago Running,3.768,37.803,25.114,126.08,165.011,138.226,205.447,6.665,6.139,486.122,198.893,1.703,5.257,4.197,2023-04-13 8:22:00,18.66,Craft Pro Endur Distance
720,Running,2021-07-11 0:00:00,Voorhees Running,12.15,945.646,86.118,103.048,169.588,180.763,184.98,7.088,6.617,407.236,737.171,0.053,0.532,12.294,2021-07-11 6:58:00,5.09,Brooks Launch 9/GTS 9
721,Treadmill Running,2022-04-04 0:00:00,Boulder County Running,10.367,193.121,69.932,164.132,171.987,131.26,210.49,6.746,6.265,758.911,837.488,0.573,0.21,10.44,2022-04-04 12:06:00,23.35,Craft Pro Endur Distance
722,Cardio,2022-08-01 0:00:00,Jefferson County Running,13.024,744.043,90.78,68.383,171.851,196.299,190.786,6.97,6.643,263.154,546.986,0.979,5.608,13.069,2022-08-01 8:10:00,4.45,Craft Pro Endur Distance
723,Cardio,2022-09-27 0:00:00,Pennsauken Running,8.832,497.773,61.461,101.221,168.31,157.391,210.662,6.959,6.125,666.182,18.628,1.537,5.973,9.068,2022-09-27 18:48:00,17.33,Craft Pro Endur Distance
724,Cardio,2023-05-01 0:00:00,Fairfax County Running,6.285,159.601,42.568,107.35,167.295,189.481,226.176,6.773,6.517,493.406,454.303,0.85,8.421,6.593,2023-05-01 11:03:00,21.42,Brooks Ghost 15
725,Treadmill Running,2021-06-03 0:00:00,Baltimore Other,0.316,264.004,3.43,131.205,159.509,158.407,130.138,10.864,10.388,491.744,839.198,1.333,0.63,1.004,2021-06-03 17:22:00,6.36,Brooks Ghost 14
726,Running,2021-11-02 0:00:00,East Buffalo Running,3.255,588.035,24.852,186.592,161.079,140.125,175.269,7.636,6.855,144.258,877.492,0.439,5.147,3.844,2021-11-02 10:52:00,20.05,Craft Pro Endur Distance
727,Treadmill Running,2022-07-06 0:00:00,Rye Running,7.579,78.73,50.715,107.279,169.333,201.823,169.789,6.692,5.815,683.258,412.351,1.396,3.987,7.79,2022-07-06 10:16:00,7.46,Craft Pro Endur Distance
728,Treadmill Running,2022-03-16 0:00:00,Philadelphia Running,14.135,500.414,96.776,87.999,174.652,143.586,186.512,6.847,6.489,780.241,96.006,0.958,4.755,14.056,2022-03-16 20:20:00,22.77,Nike Alphafly Next% 2
729,Cardio,2021-02-11 0:00:00,East Buffalo Running,2.997,838.837,24.575,85.874,159.258,155.839,206.364,8.2,7.948,192.104,461.042,1.4,0.046,3.661,2021-02-11 19:29:00,27.18,Asics Magic Speed
730,Running,2022-08-06 0:00:00,Bethlehem Running,2.117,157.442,14.811,84.839,162.311,165.09,194.256,6.996,6.511,487.236,892.847,0.593,5.226,2.673,2022-08-06 15:07:00,2.43,Craft Pro Endur Distance
731,Cardio,2023-04-25 0:00:00,Richmond Running,11.495,277.66,77.925,56.503,172.829,183.083,125.494,6.779,6.169,198.15,184.646,0.21,2.725,11.52,2023-04-25 16:06:00,12.78,Craft Pro Endur Distance
732,Treadmill Running,2021-04-01 0:00:00,New Castle Running,13.527,816.826,94.542,96.441,172.015,180.92,124.592,6.989,6.018,560.572,385.116,1.289,3.14,13.559,2021-04-01 11:01:00,21.12,Altra Paradigm 6
733,Cardio,2022-10-29 0:00:00,Baltimore - Running,15.878,406.807,107.844,164.97,177.306,194.89,172.671,6.792,6.107,482.877,546.572,1.423,3.782,15.673,2022-10-29 18:02:00,24.27,Craft Pro Endur Distance
734,Cardio,2022-06-26 0:00:00,Manheim Running,9.964,303.94,67.888,181.129,170.836,127.319,137.04,6.813,5.865,792.307,331.775,1.663,0.167,10.087,2022-06-26 19:19:00,2.37,Nike Alphafly Next% 2
735,Running,2022-08-23 0:00:00,Philadelphia Running,10.085,636.597,70.601,128.881,168.975,192.7,169.324,7,6.033,228.391,878.094,1.588,0.824,10.28,2022-08-23 15:29:00,9.43,Nike Pegasus 40
736,Cardio,2023-06-13 0:00:00,Philadelphia - Running,14.637,970.293,102.814,118.792,172.421,126.142,243.649,7.024,6.399,870.139,43,0.368,3.045,14.639,2023-06-13 13:05:00,8.11,Craft Pro Endur Distance
737,Running,2022-09-15 0:00:00,Haverford Running,17.4,6.639,115.678,113.85,181.543,145.397,134.548,6.648,6.183,454.628,885.761,0.51,7.471,17.009,2022-09-15 15:39:00,18.38,Brooks Ghost 15
738,Cardio,2022-02-20 0:00:00,Running,3.042,932.224,25.412,109.799,158.749,128.137,228.755,8.353,8.119,370.008,104.778,1.822,7.416,3.726,2022-02-20 19:34:00,25.47,Brooks Launch 9/GTS 9
739,Treadmill Running,2023-10-05 0:00:00,Manheim Running,14.879,258.789,100.346,161.525,177.001,132.825,164.247,6.744,6.025,541.612,567.921,0.347,8.173,14.699,2023-10-05 10:55:00,14.82,Hoka Mach 5
740,Running,2023-05-24 0:00:00,Jefferson County Running,17.101,830.992,118.419,69.139,176.215,186.829,133.731,6.925,5.967,794.536,179.694,1.471,1.568,16.924,2023-05-24 15:12:00,15.52,Brooks Ghost 15
741,Treadmill Running,2021-12-31 0:00:00,Baltimore Other,2.507,112.921,17.152,168.134,163.047,140.516,201.365,6.841,6.262,815.881,707.059,1.442,4.091,3.029,2021-12-31 9:34:00,30.95,Altra Paradigm 6
742,Treadmill Running,2022-03-06 0:00:00,Wicomico County Running,8.614,519.155,60.131,132.571,167.919,195.5,173.02,6.981,6.248,268.096,62.431,1.56,4.861,8.868,2022-03-06 21:30:00,14.89,Nike Alphafly Next% 2
743,Treadmill Running,2022-12-03 0:00:00,Haverford Running,13.929,405.535,94.86,157.661,174.976,142.07,150.151,6.81,6.268,324.214,179.522,1.608,1.337,13.839,2022-12-03 16:04:00,30.83,Nike Pegasus 40
744,Cardio,2021-10-17 0:00:00,New Castle Running,17.853,305.725,120.409,176.56,180.283,122.982,216.942,6.745,6.039,866.584,270.886,0.515,4.04,17.506,2021-10-17 12:45:00,24.93,Brooks Launch 9/GTS 9
